path_id	gene	PC	loading	name	size
hsa05170	GNB5	PC1	0.142288279969018	Human immunodeficiency virus 1 infection	62
hsa05170	MAP2K1	PC1	0.0203690503759524	Human immunodeficiency virus 1 infection	62
hsa05170	PRKCB	PC1	0.168479537298764	Human immunodeficiency virus 1 infection	62
hsa05170	PLCG2	PC1	0.0777256303741877	Human immunodeficiency virus 1 infection	62
hsa05170	PRKCA	PC1	0.0844092845128383	Human immunodeficiency virus 1 infection	62
hsa05170	MAP2K6	PC1	-0.00847014421577329	Human immunodeficiency virus 1 infection	62
hsa05170	RAC3	PC1	-0.036796065134216	Human immunodeficiency virus 1 infection	62
hsa05170	BCL2	PC1	-0.0128663155145347	Human immunodeficiency virus 1 infection	62
hsa05170	NFATC1	PC1	0.0431123054682185	Human immunodeficiency virus 1 infection	62
hsa05170	GNG7	PC1	0.198476130974494	Human immunodeficiency virus 1 infection	62
hsa05170	GNA11	PC1	0.0632155892161604	Human immunodeficiency virus 1 infection	62
hsa05170	CALR	PC1	-0.0174947141842358	Human immunodeficiency virus 1 infection	62
hsa05170	BST2	PC1	0.306638973024528	Human immunodeficiency virus 1 infection	62
hsa05170	PRKCG	PC1	0.0327356519720015	Human immunodeficiency virus 1 infection	62
hsa05170	BCL2L1	PC1	-0.0543970945316856	Human immunodeficiency virus 1 infection	62
hsa05170	SAMHD1	PC1	0.010016268409936	Human immunodeficiency virus 1 infection	62
hsa05170	NFATC2	PC1	0.194269435627727	Human immunodeficiency virus 1 infection	62
hsa05170	LIMK2	PC1	0.102138361671044	Human immunodeficiency virus 1 infection	62
hsa05170	APOBEC3C	PC1	-0.190522372443174	Human immunodeficiency virus 1 infection	62
hsa05171	ISG15	PC1	0.00334393876491297	Coronavirus disease - COVID-19	59
hsa05171	PIK3CD	PC1	0.0349380441783833	Coronavirus disease - COVID-19	59
hsa05171	C1QA	PC1	-0.0127046776929878	Coronavirus disease - COVID-19	59
hsa05171	RPS8	PC1	-0.235349864571687	Coronavirus disease - COVID-19	59
hsa05171	PIK3R3	PC1	-0.013287960520524	Coronavirus disease - COVID-19	59
hsa05171	P3R3URF-PIK3R3	PC1	-0.0106035440318709	Coronavirus disease - COVID-19	59
hsa05171	JUN	PC1	0.0399165859422435	Coronavirus disease - COVID-19	59
hsa05171	SELP	PC1	0.0261355085427122	Coronavirus disease - COVID-19	59
hsa05171	IL1B	PC1	-0.0665653286408253	Coronavirus disease - COVID-19	59
hsa05171	IFIH1	PC1	0.00343397528047213	Coronavirus disease - COVID-19	59
hsa05171	RPL37A	PC1	-0.263496502361898	Coronavirus disease - COVID-19	59
hsa05171	PIK3CB	PC1	0.0145766322455494	Coronavirus disease - COVID-19	59
hsa05171	IL12A	PC1	-0.00659363109320517	Coronavirus disease - COVID-19	59
hsa05171	RPL22L1	PC1	-0.092748491947237	Coronavirus disease - COVID-19	59
hsa05171	PIK3CA	PC1	-0.0125719276424972	Coronavirus disease - COVID-19	59
hsa05171	CXCL8	PC1	0.0130906682008998	Coronavirus disease - COVID-19	59
hsa05171	MAPK10	PC1	0.0289089629494607	Coronavirus disease - COVID-19	59
hsa05171	NFKB1	PC1	0.010405896586102	Coronavirus disease - COVID-19	59
hsa05171	TLR2	PC1	-0.000289706473292876	Coronavirus disease - COVID-19	59
hsa05171	RPL37	PC1	-0.241290569905591	Coronavirus disease - COVID-19	59
hsa05171	IL6ST	PC1	0.0347844491379189	Coronavirus disease - COVID-19	59
hsa05171	PIK3R1	PC1	0.00448818467330314	Coronavirus disease - COVID-19	59
hsa05171	RPS23	PC1	-0.254079722204315	Coronavirus disease - COVID-19	59
hsa05171	F13A1	PC1	0.00353190994878406	Coronavirus disease - COVID-19	59
hsa05171	C2	PC1	0.00329671603698427	Coronavirus disease - COVID-19	59
hsa05171	RPS18	PC1	-0.267577877637646	Coronavirus disease - COVID-19	59
hsa05171	MAPK14	PC1	0.0456750487143787	Coronavirus disease - COVID-19	59
hsa05171	MAPK13	PC1	-0.00633500410246995	Coronavirus disease - COVID-19	59
hsa05171	CGAS	PC1	0.0223726931273425	Coronavirus disease - COVID-19	59
hsa05171	RPS12	PC1	-0.249921503179374	Coronavirus disease - COVID-19	59
hsa05171	TAB2	PC1	0.0500884309148851	Coronavirus disease - COVID-19	59
hsa05171	IKBKB	PC1	0.0128890698554332	Coronavirus disease - COVID-19	59
hsa05171	RPS20	PC1	-0.228890233954455	Coronavirus disease - COVID-19	59
hsa05171	RPL8	PC1	-0.213803026605266	Coronavirus disease - COVID-19	59
hsa05171	RPS6	PC1	-0.248813682831337	Coronavirus disease - COVID-19	59
hsa05171	SYK	PC1	0.0179406146279275	Coronavirus disease - COVID-19	59
hsa05171	C5	PC1	-0.00447534956180716	Coronavirus disease - COVID-19	59
hsa05171	MAPK8	PC1	0.0294785342075645	Coronavirus disease - COVID-19	59
hsa05171	RPLP2	PC1	-0.237625409684848	Coronavirus disease - COVID-19	59
hsa05171	VWF	PC1	0.0811484198007533	Coronavirus disease - COVID-19	59
hsa05171	C1S	PC1	-0.00164550896132899	Coronavirus disease - COVID-19	59
hsa05171	RPL41	PC1	-0.262190192710287	Coronavirus disease - COVID-19	59
hsa05171	OAS3	PC1	-0.00246811193306733	Coronavirus disease - COVID-19	59
hsa05171	IRF9	PC1	0.00807375762329352	Coronavirus disease - COVID-19	59
hsa05171	NFKBIA	PC1	-0.0102864305429846	Coronavirus disease - COVID-19	59
hsa05171	FOS	PC1	0.0194084297320359	Coronavirus disease - COVID-19	59
hsa05171	TRAF3	PC1	0.00752005490699511	Coronavirus disease - COVID-19	59
hsa05171	RPLP1	PC1	-0.265933254295487	Coronavirus disease - COVID-19	59
hsa05171	RPS15A	PC1	-0.261067771896539	Coronavirus disease - COVID-19	59
hsa05171	PRKCB	PC1	0.0472929205590556	Coronavirus disease - COVID-19	59
hsa05171	PLCG2	PC1	0.00363902310537693	Coronavirus disease - COVID-19	59
hsa05171	RPL23	PC1	-0.209353789635314	Coronavirus disease - COVID-19	59
hsa05171	PRKCA	PC1	0.0540970578010434	Coronavirus disease - COVID-19	59
hsa05171	C3	PC1	0.00907876905665458	Coronavirus disease - COVID-19	59
hsa05171	RPS16	PC1	-0.244779922316326	Coronavirus disease - COVID-19	59
hsa05171	PRKCG	PC1	0.0110252200004369	Coronavirus disease - COVID-19	59
hsa05171	RPS21	PC1	-0.226124727424279	Coronavirus disease - COVID-19	59
hsa05171	MX2	PC1	0.00735192723668277	Coronavirus disease - COVID-19	59
hsa05171	MX1	PC1	0.0208843099063447	Coronavirus disease - COVID-19	59
hsa05200	PIK3CD	PC1	0.124649090362637	Pathways in cancer	167
hsa05200	CSF3R	PC1	0.211991024737563	Pathways in cancer	167
hsa05200	SLC2A1	PC1	-0.0780511584502088	Pathways in cancer	167
hsa05200	PTCH2	PC1	-0.00206845860468929	Pathways in cancer	167
hsa05200	PIK3R3	PC1	-0.0119345085633076	Pathways in cancer	167
hsa05200	P3R3URF-PIK3R3	PC1	-0.0111309397152657	Pathways in cancer	167
hsa05200	JUN	PC1	0.194279808873861	Pathways in cancer	167
hsa05200	IL12RB2	PC1	0.208138991634763	Pathways in cancer	167
hsa05200	GADD45A	PC1	-0.0341534362957563	Pathways in cancer	167
hsa05200	PTGER3	PC1	-0.0475697339841952	Pathways in cancer	167
hsa05200	GNAI3	PC1	-0.0185451769195344	Pathways in cancer	167
hsa05200	WNT2B	PC1	0.0133337066355261	Pathways in cancer	167
hsa05200	NTRK1	PC1	-0.0106136204001998	Pathways in cancer	167
hsa05200	ARHGEF11	PC1	0.0218074962846132	Pathways in cancer	167
hsa05200	PTGS2	PC1	0.0234100296157647	Pathways in cancer	167
hsa05200	TRAF5	PC1	0.0155961590198526	Pathways in cancer	167
hsa05200	TGFB2	PC1	-0.0125900414749257	Pathways in cancer	167
hsa05200	AKT3	PC1	0.158416112092568	Pathways in cancer	167
hsa05200	ROCK2	PC1	-0.0607314002949957	Pathways in cancer	167
hsa05200	NCOA1	PC1	-0.0729580562446074	Pathways in cancer	167
hsa05200	ADCY3	PC1	0.0607314872678972	Pathways in cancer	167
hsa05200	ALK	PC1	0.0363095197241228	Pathways in cancer	167
hsa05200	RASGRP3	PC1	0.00965274516388924	Pathways in cancer	167
hsa05200	SOS1	PC1	-0.0813812873250499	Pathways in cancer	167
hsa05200	MSH2	PC1	-0.0669008059171932	Pathways in cancer	167
hsa05200	BCL2L11	PC1	-0.06821689035059	Pathways in cancer	167
hsa05200	CXCR4	PC1	0.0236050522099201	Pathways in cancer	167
hsa05200	ITGA6	PC1	0.0376230926631914	Pathways in cancer	167
hsa05200	NFE2L2	PC1	-0.0607853056244433	Pathways in cancer	167
hsa05200	ITGAV	PC1	0.0436144761114409	Pathways in cancer	167
hsa05200	STAT4	PC1	0.0113035022941492	Pathways in cancer	167
hsa05200	CASP8	PC1	0.0205263922791765	Pathways in cancer	167
hsa05200	FZD7	PC1	0.0182794730519403	Pathways in cancer	167
hsa05200	FZD5	PC1	-0.0522033985349509	Pathways in cancer	167
hsa05200	COL4A4	PC1	-0.00394811410004779	Pathways in cancer	167
hsa05200	IL5RA	PC1	0.0264429280416173	Pathways in cancer	167
hsa05200	TGFBR2	PC1	0.12427139883826	Pathways in cancer	167
hsa05200	APPL1	PC1	0.045737789567404	Pathways in cancer	167
hsa05200	MITF	PC1	-0.033553047124364	Pathways in cancer	167
hsa05200	TXNRD3	PC1	0.0313751884520255	Pathways in cancer	167
hsa05200	PIK3CB	PC1	-0.0675674366372267	Pathways in cancer	167
hsa05200	IL12A	PC1	0.0152027680626768	Pathways in cancer	167
hsa05200	MECOM	PC1	0.175926929708507	Pathways in cancer	167
hsa05200	PLD1	PC1	-0.0534808202294292	Pathways in cancer	167
hsa05200	PIK3CA	PC1	-0.0777465406720546	Pathways in cancer	167
hsa05200	KIT	PC1	-0.0578894186189327	Pathways in cancer	167
hsa05200	CXCL8	PC1	0.0693046462656219	Pathways in cancer	167
hsa05200	MAPK10	PC1	0.0347004760192891	Pathways in cancer	167
hsa05200	NFKB1	PC1	0.0308221276580198	Pathways in cancer	167
hsa05200	LEF1	PC1	-0.082123139193979	Pathways in cancer	167
hsa05200	EGF	PC1	0.0258657665475228	Pathways in cancer	167
hsa05200	CAMK2D	PC1	0.00197142849860517	Pathways in cancer	167
hsa05200	IL15	PC1	0.0728538529766505	Pathways in cancer	167
hsa05200	CASP3	PC1	-0.131198021770263	Pathways in cancer	167
hsa05200	ADCY2	PC1	-0.00660918415575811	Pathways in cancer	167
hsa05200	PTGER4	PC1	0.109713851781579	Pathways in cancer	167
hsa05200	ITGA2	PC1	0.0252267826636935	Pathways in cancer	167
hsa05200	IL6ST	PC1	0.0214459951711315	Pathways in cancer	167
hsa05200	PIK3R1	PC1	0.0544160974954229	Pathways in cancer	167
hsa05200	MSH3	PC1	-0.0207800187700455	Pathways in cancer	167
hsa05200	APC	PC1	-0.0488427531193254	Pathways in cancer	167
hsa05200	PPARD	PC1	0.0198826100799708	Pathways in cancer	167
hsa05200	CDKN1A	PC1	-0.0163945792428937	Pathways in cancer	167
hsa05200	PIM1	PC1	0.0128134926477862	Pathways in cancer	167
hsa05200	CCND3	PC1	0.137482770481725	Pathways in cancer	167
hsa05200	IFNGR1	PC1	-0.0212412789755473	Pathways in cancer	167
hsa05200	ESR1	PC1	0.101623539368112	Pathways in cancer	167
hsa05200	DLL1	PC1	0.0183157149331385	Pathways in cancer	167
hsa05200	GNAI1	PC1	0.0976531410407173	Pathways in cancer	167
hsa05200	HGF	PC1	-0.0176342544569271	Pathways in cancer	167
hsa05200	CDK6	PC1	-0.0139763811885219	Pathways in cancer	167
hsa05200	GNG11	PC1	0.0927382413570903	Pathways in cancer	167
hsa05200	SMO	PC1	0.0493112639189236	Pathways in cancer	167
hsa05200	FZD3	PC1	-0.0786637032620823	Pathways in cancer	167
hsa05200	FGFR1	PC1	0.0417560494718451	Pathways in cancer	167
hsa05200	IKBKB	PC1	0.0585127328376505	Pathways in cancer	167
hsa05200	IL7	PC1	-0.124850422903228	Pathways in cancer	167
hsa05200	RUNX1T1	PC1	0.0373622481780334	Pathways in cancer	167
hsa05200	CCNE2	PC1	-0.0342560537634377	Pathways in cancer	167
hsa05200	MYC	PC1	-0.221264982222284	Pathways in cancer	167
hsa05200	PTK2	PC1	0.0514006409326809	Pathways in cancer	167
hsa05200	JAK2	PC1	-0.0178946062136361	Pathways in cancer	167
hsa05200	GNAQ	PC1	-0.129192759920481	Pathways in cancer	167
hsa05200	DAPK1	PC1	0.175683825673984	Pathways in cancer	167
hsa05200	CKS2	PC1	-0.102169438231005	Pathways in cancer	167
hsa05200	TGFBR1	PC1	0.0889445476821537	Pathways in cancer	167
hsa05200	ABL1	PC1	0.00115224690660935	Pathways in cancer	167
hsa05200	IL15RA	PC1	0.0194399184880049	Pathways in cancer	167
hsa05200	ITGB1	PC1	-0.0994047148451108	Pathways in cancer	167
hsa05200	MAPK8	PC1	-0.0159491037247313	Pathways in cancer	167
hsa05200	CCDC6	PC1	0.015293028233915	Pathways in cancer	167
hsa05200	CTNNA3	PC1	0.0121765859559242	Pathways in cancer	167
hsa05200	FRAT2	PC1	-0.0383923566424599	Pathways in cancer	167
hsa05200	SUFU	PC1	0.00928442744384495	Pathways in cancer	167
hsa05200	GSTO1	PC1	-0.0107386714833234	Pathways in cancer	167
hsa05200	GSTO2	PC1	0.0338743945903598	Pathways in cancer	167
hsa05200	TCF7L2	PC1	0.0754086217897446	Pathways in cancer	167
hsa05200	CASP7	PC1	0.01060858941871	Pathways in cancer	167
hsa05200	FGFR2	PC1	0.0347301285461146	Pathways in cancer	167
hsa05200	DDB2	PC1	0.0101253802872889	Pathways in cancer	167
hsa05200	RASGRP2	PC1	-0.0136413254428247	Pathways in cancer	167
hsa05200	GSTP1	PC1	0.0344954358312215	Pathways in cancer	167
hsa05200	BIRC3	PC1	0.063481924774334	Pathways in cancer	167
hsa05200	ZBTB16	PC1	0.0750783218449109	Pathways in cancer	167
hsa05200	CBL	PC1	0.0977562262693477	Pathways in cancer	167
hsa05200	ARHGEF12	PC1	-0.0848775629624366	Pathways in cancer	167
hsa05200	ETS1	PC1	-0.00349515454041725	Pathways in cancer	167
hsa05200	WNT5B	PC1	-0.0217709358973824	Pathways in cancer	167
hsa05200	LPAR5	PC1	-0.0168939344506595	Pathways in cancer	167
hsa05200	LRP6	PC1	0.038590042887685	Pathways in cancer	167
hsa05200	MGST1	PC1	0.0436036445204917	Pathways in cancer	167
hsa05200	SP1	PC1	-0.00243780841739441	Pathways in cancer	167
hsa05200	HSP90B1	PC1	-0.0360068425791343	Pathways in cancer	167
hsa05200	FGF9	PC1	0.0459870396065139	Pathways in cancer	167
hsa05200	FLT3	PC1	0.167910669594778	Pathways in cancer	167
hsa05200	BRCA2	PC1	-0.00936793406152527	Pathways in cancer	167
hsa05200	FOXO1	PC1	-0.0307022929263371	Pathways in cancer	167
hsa05200	RB1	PC1	-0.0256863283690534	Pathways in cancer	167
hsa05200	EGLN3	PC1	0.0359478554375942	Pathways in cancer	167
hsa05200	NFKBIA	PC1	0.0652890817926511	Pathways in cancer	167
hsa05200	GNG2	PC1	-0.110870958813669	Pathways in cancer	167
hsa05200	PTGER2	PC1	-0.0116255353855027	Pathways in cancer	167
hsa05200	ESR2	PC1	0.0965651204953446	Pathways in cancer	167
hsa05200	MAX	PC1	0.111810783523918	Pathways in cancer	167
hsa05200	FOS	PC1	0.11499517155197	Pathways in cancer	167
hsa05200	CALM1	PC1	-0.0675692981595271	Pathways in cancer	167
hsa05200	RPS6KA5	PC1	0.0182836468257925	Pathways in cancer	167
hsa05200	HSP90AA1	PC1	-0.0572868450669659	Pathways in cancer	167
hsa05200	TRAF3	PC1	0.0100127087677871	Pathways in cancer	167
hsa05200	GNB5	PC1	0.100045364260815	Pathways in cancer	167
hsa05200	DAPK2	PC1	0.0447442593625498	Pathways in cancer	167
hsa05200	MAP2K1	PC1	0.00592135428004007	Pathways in cancer	167
hsa05200	SMAD3	PC1	-0.0695427131447749	Pathways in cancer	167
hsa05200	KIF7	PC1	0.0720294557663877	Pathways in cancer	167
hsa05200	IGF1R	PC1	-0.0796939772645126	Pathways in cancer	167
hsa05200	ADCY9	PC1	0.0113804529356483	Pathways in cancer	167
hsa05200	PRKCB	PC1	0.0989634541686255	Pathways in cancer	167
hsa05200	IL4R	PC1	-0.018104210606676	Pathways in cancer	167
hsa05200	ADCY7	PC1	-0.0518636291461302	Pathways in cancer	167
hsa05200	CDH1	PC1	-0.0754675752721989	Pathways in cancer	167
hsa05200	PLCG2	PC1	0.0465156545212933	Pathways in cancer	167
hsa05200	TRAF4	PC1	0.0128739947468811	Pathways in cancer	167
hsa05200	ERBB2	PC1	0.0229867437165691	Pathways in cancer	167
hsa05200	JUP	PC1	0.126725776702744	Pathways in cancer	167
hsa05200	STAT5B	PC1	-0.0439707064128934	Pathways in cancer	167
hsa05200	ITGA2B	PC1	-0.251112272662581	Pathways in cancer	167
hsa05200	PRKCA	PC1	0.0785349338830245	Pathways in cancer	167
hsa05200	BIRC5	PC1	-0.0328817078212606	Pathways in cancer	167
hsa05200	RAC3	PC1	-0.0258904822838203	Pathways in cancer	167
hsa05200	LAMA3	PC1	-0.00509909639179632	Pathways in cancer	167
hsa05200	BCL2	PC1	0.0139620795869362	Pathways in cancer	167
hsa05200	GNG7	PC1	0.101948989991978	Pathways in cancer	167
hsa05200	GNA11	PC1	0.0188296377063498	Pathways in cancer	167
hsa05200	RASGRP4	PC1	0.037951566017764	Pathways in cancer	167
hsa05200	TGFB1	PC1	0.0207322458837282	Pathways in cancer	167
hsa05200	PRKCG	PC1	0.0264359837856245	Pathways in cancer	167
hsa05200	PLCB1	PC1	0.282761453433677	Pathways in cancer	167
hsa05200	PLCB4	PC1	0.12139325620737	Pathways in cancer	167
hsa05200	JAG1	PC1	0.0355534324835142	Pathways in cancer	167
hsa05200	BCL2L1	PC1	-0.0340738788321645	Pathways in cancer	167
hsa05200	E2F1	PC1	-0.00638942718534321	Pathways in cancer	167
hsa05200	NCOA3	PC1	0.0687642837726322	Pathways in cancer	167
hsa05200	RUNX1	PC1	0.100361191486899	Pathways in cancer	167
hsa05200	HMOX1	PC1	0.00202277505850619	Pathways in cancer	167
hsa05200	CSF2RB	PC1	-0.198812425344993	Pathways in cancer	167
hsa05200	VEGFD	PC1	-0.0125608587714972	Pathways in cancer	167
hsa05200	IL2RG	PC1	-0.0742916669078293	Pathways in cancer	167
hsa05202	GADD45A	PC1	0.0806690752255693	Transcriptional misregulation in cancer	63
hsa05202	NTRK1	PC1	-0.0310563816774267	Transcriptional misregulation in cancer	63
hsa05202	PBX1	PC1	-0.245172644224626	Transcriptional misregulation in cancer	63
hsa05202	SLC45A3	PC1	-0.135392469421022	Transcriptional misregulation in cancer	63
hsa05202	ID2	PC1	-0.0307974655934295	Transcriptional misregulation in cancer	63
hsa05202	MYCN	PC1	-0.0750835337694209	Transcriptional misregulation in cancer	63
hsa05202	MEIS1	PC1	-0.326649708809468	Transcriptional misregulation in cancer	63
hsa05202	TGFBR2	PC1	-0.171724068615072	Transcriptional misregulation in cancer	63
hsa05202	MITF	PC1	-0.00339820889966036	Transcriptional misregulation in cancer	63
hsa05202	MLF1	PC1	-0.0681379335659332	Transcriptional misregulation in cancer	63
hsa05202	ETV5	PC1	0.00478268722607747	Transcriptional misregulation in cancer	63
hsa05202	NSD2	PC1	0.102529461823316	Transcriptional misregulation in cancer	63
hsa05202	PROM1	PC1	-0.236469317494311	Transcriptional misregulation in cancer	63
hsa05202	KLF3	PC1	0.12060171270723	Transcriptional misregulation in cancer	63
hsa05202	CXCL8	PC1	-0.0299191022195225	Transcriptional misregulation in cancer	63
hsa05202	BMP2K	PC1	-0.0353481264539637	Transcriptional misregulation in cancer	63
hsa05202	AFF1	PC1	0.0181010542215076	Transcriptional misregulation in cancer	63
hsa05202	NFKB1	PC1	-0.0291539727668265	Transcriptional misregulation in cancer	63
hsa05202	SMAD1	PC1	0.0222233859532694	Transcriptional misregulation in cancer	63
hsa05202	HPGD	PC1	-0.175382769370433	Transcriptional misregulation in cancer	63
hsa05202	MEF2C	PC1	0.11591543474702	Transcriptional misregulation in cancer	63
hsa05202	H3C2	PC1	-0.00984727990255188	Transcriptional misregulation in cancer	63
hsa05202	H3C12	PC1	-0.0181122911131369	Transcriptional misregulation in cancer	63
hsa05202	CDKN1A	PC1	0.0327924964520158	Transcriptional misregulation in cancer	63
hsa05202	PTCRA	PC1	-0.0179896185944971	Transcriptional misregulation in cancer	63
hsa05202	SUPT3H	PC1	-0.0490212774176416	Transcriptional misregulation in cancer	63
hsa05202	RUNX2	PC1	-0.159669971353919	Transcriptional misregulation in cancer	63
hsa05202	HOXA10	PC1	-0.0204847401928897	Transcriptional misregulation in cancer	63
hsa05202	CDK14	PC1	0.0846177553175975	Transcriptional misregulation in cancer	63
hsa05202	EYA1	PC1	-0.0113157948504858	Transcriptional misregulation in cancer	63
hsa05202	RUNX1T1	PC1	-0.0129256187917603	Transcriptional misregulation in cancer	63
hsa05202	MYC	PC1	0.320081219214997	Transcriptional misregulation in cancer	63
hsa05202	PTK2	PC1	-0.0427919371898277	Transcriptional misregulation in cancer	63
hsa05202	MLLT3	PC1	-0.162388442261742	Transcriptional misregulation in cancer	63
hsa05202	NR4A3	PC1	-0.0677631808945304	Transcriptional misregulation in cancer	63
hsa05202	PBX3	PC1	-0.0740266990326425	Transcriptional misregulation in cancer	63
hsa05202	ZEB1	PC1	-0.0295849461094644	Transcriptional misregulation in cancer	63
hsa05202	JMJD1C	PC1	-0.0395215302847757	Transcriptional misregulation in cancer	63
hsa05202	PLAU	PC1	-0.0426612445293582	Transcriptional misregulation in cancer	63
hsa05202	DDB2	PC1	0.0278959786202773	Transcriptional misregulation in cancer	63
hsa05202	BIRC3	PC1	-0.0822970272294852	Transcriptional misregulation in cancer	63
hsa05202	ZBTB16	PC1	-0.205771016334538	Transcriptional misregulation in cancer	63
hsa05202	FLI1	PC1	-0.274314421431946	Transcriptional misregulation in cancer	63
hsa05202	ETV6	PC1	-0.0751454342071811	Transcriptional misregulation in cancer	63
hsa05202	ATF1	PC1	0.0275176700274283	Transcriptional misregulation in cancer	63
hsa05202	SP1	PC1	0.0213963157824844	Transcriptional misregulation in cancer	63
hsa05202	DDIT3	PC1	-0.00376742233532853	Transcriptional misregulation in cancer	63
hsa05202	HMGA2	PC1	-0.126685274428455	Transcriptional misregulation in cancer	63
hsa05202	FLT3	PC1	-0.224730203033531	Transcriptional misregulation in cancer	63
hsa05202	FOXO1	PC1	0.0493142861803667	Transcriptional misregulation in cancer	63
hsa05202	MAX	PC1	-0.219961140525757	Transcriptional misregulation in cancer	63
hsa05202	FUT8	PC1	0.0580195736493666	Transcriptional misregulation in cancer	63
hsa05202	IGF1R	PC1	0.126372504691869	Transcriptional misregulation in cancer	63
hsa05202	ITGAM	PC1	0.142659602884812	Transcriptional misregulation in cancer	63
hsa05202	JUP	PC1	-0.181914148932851	Transcriptional misregulation in cancer	63
hsa05202	MPO	PC1	0.0287341011883714	Transcriptional misregulation in cancer	63
hsa05202	ELANE	PC1	3.59233695380521e-05	Transcriptional misregulation in cancer	63
hsa05202	BCL2L1	PC1	0.0362991875942955	Transcriptional misregulation in cancer	63
hsa05202	SS18L1	PC1	-0.0236721621836635	Transcriptional misregulation in cancer	63
hsa05202	RUNX1	PC1	-0.220133908987097	Transcriptional misregulation in cancer	63
hsa05202	ERG	PC1	-0.285803986157027	Transcriptional misregulation in cancer	63
hsa05202	TSPAN7	PC1	0.00566757239461755	Transcriptional misregulation in cancer	63
hsa05202	GRIA3	PC1	-0.00505668895795699	Transcriptional misregulation in cancer	63
hsa05203	PIK3CD	PC1	-0.233706363087303	Viral carcinogenesis	55
hsa05203	CDC20	PC1	0.0520455192208242	Viral carcinogenesis	55
hsa05203	PIK3R3	PC1	0.0328245306718686	Viral carcinogenesis	55
hsa05203	P3R3URF-PIK3R3	PC1	0.0292440532278035	Viral carcinogenesis	55
hsa05203	JUN	PC1	-0.379871205034116	Viral carcinogenesis	55
hsa05203	GTF2B	PC1	-0.0387638313031149	Viral carcinogenesis	55
hsa05203	H2BC18	PC1	-0.0706761602513122	Viral carcinogenesis	55
hsa05203	H2BC21	PC1	-0.112392690028475	Viral carcinogenesis	55
hsa05203	TRAF5	PC1	-0.0150340763179383	Viral carcinogenesis	55
hsa05203	CASP8	PC1	-0.0322197287630148	Viral carcinogenesis	55
hsa05203	CREB1	PC1	0.0435028684014084	Viral carcinogenesis	55
hsa05203	HDAC4	PC1	0.186516523813964	Viral carcinogenesis	55
hsa05203	KAT2B	PC1	0.0175102203644121	Viral carcinogenesis	55
hsa05203	PIK3CB	PC1	0.158096282449021	Viral carcinogenesis	55
hsa05203	RASA2	PC1	-0.0323053265793543	Viral carcinogenesis	55
hsa05203	PIK3CA	PC1	0.134176559525717	Viral carcinogenesis	55
hsa05203	DLG1	PC1	0.0313700292353471	Viral carcinogenesis	55
hsa05203	NFKB1	PC1	-0.0536952420976797	Viral carcinogenesis	55
hsa05203	CASP3	PC1	0.236407132588271	Viral carcinogenesis	55
hsa05203	IL6ST	PC1	-0.020035739043134	Viral carcinogenesis	55
hsa05203	PIK3R1	PC1	-0.118443426246054	Viral carcinogenesis	55
hsa05203	H2BC4	PC1	-0.0308057049694546	Viral carcinogenesis	55
hsa05203	H2BC5	PC1	-0.00425222229974355	Viral carcinogenesis	55
hsa05203	H4C5	PC1	-0.00373198665494559	Viral carcinogenesis	55
hsa05203	H2BC8	PC1	0.00125182180168563	Viral carcinogenesis	55
hsa05203	H2BC9	PC1	0.0370661991918572	Viral carcinogenesis	55
hsa05203	H4C8	PC1	-0.0643027126346815	Viral carcinogenesis	55
hsa05203	H2BC11	PC1	-0.0892318888195769	Viral carcinogenesis	55
hsa05203	H2BC12	PC1	-0.0274468423673227	Viral carcinogenesis	55
hsa05203	H2BC15	PC1	-0.147531230521184	Viral carcinogenesis	55
hsa05203	CDKN1A	PC1	-0.0265510494813821	Viral carcinogenesis	55
hsa05203	CCND3	PC1	-0.284251851398377	Viral carcinogenesis	55
hsa05203	HDAC9	PC1	-0.322456348493458	Viral carcinogenesis	55
hsa05203	CREB5	PC1	-0.103389234389214	Viral carcinogenesis	55
hsa05203	CDK6	PC1	0.0528995870396503	Viral carcinogenesis	55
hsa05203	CREB3L2	PC1	0.0228085335263887	Viral carcinogenesis	55
hsa05203	LYN	PC1	0.0051478097065041	Viral carcinogenesis	55
hsa05203	CCNE2	PC1	0.0187384414588032	Viral carcinogenesis	55
hsa05203	SYK	PC1	-0.0778721246979493	Viral carcinogenesis	55
hsa05203	GSN	PC1	-0.264356055704801	Viral carcinogenesis	55
hsa05203	GTF2H1	PC1	0.0481921995774974	Viral carcinogenesis	55
hsa05203	DDB1	PC1	0.127826514384218	Viral carcinogenesis	55
hsa05203	CHEK1	PC1	0.109212980359399	Viral carcinogenesis	55
hsa05203	HDAC7	PC1	0.332978951203136	Viral carcinogenesis	55
hsa05203	RB1	PC1	0.0396328569496207	Viral carcinogenesis	55
hsa05203	IRF9	PC1	-0.0805851077410376	Viral carcinogenesis	55
hsa05203	NFKBIA	PC1	-0.167699764581983	Viral carcinogenesis	55
hsa05203	ACTN1	PC1	0.144534084604864	Viral carcinogenesis	55
hsa05203	TRAF3	PC1	-0.00889305442553391	Viral carcinogenesis	55
hsa05203	PKM	PC1	-0.15788117176481	Viral carcinogenesis	55
hsa05203	STAT5B	PC1	0.0709341056809157	Viral carcinogenesis	55
hsa05203	CREB3L3	PC1	-0.0734570915996437	Viral carcinogenesis	55
hsa05203	C3	PC1	-0.0685234857567178	Viral carcinogenesis	55
hsa05203	RBL1	PC1	0.157755512701141	Viral carcinogenesis	55
